waktu,tweets,label
2018-10-31 11:48:44,Jangan sebar hoax #jt610 #saringsebelumsharing\n#prayforlionairjt610\n#PrayForJT610 #lionair #waspadahoax,netral
2018-10-31 11:47:21,Dukung Polri utk menindak tegas penyebar hoax #jt610 #saringsebelumsharing\n#prayforlionairjt610\n#PrayForJT610,netral
2018-10-31 11:46:28,Hargai usaha Basarnas. Jangan sembarangan menyebar hoax #jt610 #saringsebelumsharing\n#prayforlionairjt610,positif
2018-10-31 11:44:31,Mari kita bantu dengan doa ya geng\n\n#jt610 #saringsebelumsharing\n#prayforlionairjt610\n#PrayForJT610 #lionair,positif
2018-10-31 11:38:59,Penyebar hoax memang harus segera ditindak tegas!\n\n#jt610 #saringsebelumsharing\n#prayforlionairjt610\n#PrayForJT610,netral
2018-10-31 11:37:13,Bayangkan kita yg ada di posisi keluarga korban. Sanggupkah kita melihat hoax2 yg bertebaran di medsos? ,netral
2018-10-31 11:34:11,Amiinn #jt610 #saringsebelumsharing\n#prayforlionairjt610\n#PrayForJT610 #lionair #waspadahoax #stopsebarhoax ,netral
2018-10-31 11:32:23,Presiden @jokowi saat mengunjungi keluarga korban jatuhnya pesawat JT 610\n#jt610 #saringsebelumsharing,positif
2018-10-31 11:26:57,Jaga etika bersosmed. Jangan sebarkan berita yang belum tentu kebenarannya #jt610 #saringsebelumsharing,netral
2018-10-31 11:22:51,TERKINI: Bangkai pesawat Lion Air JT610 telah dijumpai. #indonesia #lionair #PrayForJT610',netral
2018-10-31 11:21:10,@CGTNOfficial smga segera ditemukan #PrayForJT610',netral
2018-10-31 11:20:38,Ikut deg deg ser mrebes mili ketika ada keluarga dari temen yang ikut jadi korban semoga segera diketemukan #PrayForJT610',positif
2018-10-31 11:20:06,Kepala Bappeda @Kurniahutama Menandatangani Kesepakatan bersama mengenai pelaksanaan Pelayanan Perizinan Terintegrasi,negatif
2018-10-31 11:14:45,"Lg liat postingan di IG ttg JT610. Di kolom komentar ada yg ucapkan doa, eh ada 2 IBLIS malah menghina2. Mengerikan",netral
2018-10-31 11:12:26,Ketenangan serta kesabaran yang akan membuat kita semakin dewasa merenung sejenak untuk semua saudara kita atas,netral
2018-10-31 11:09:19,@jokowi Mari berdonasi kita wakafkan untuk korban JT610https://m.kitabisa.com/bantuwudhukami #PrayForJT610',netral
2018-10-31 11:06:30,@sudjiwotedjo BANGSA ada pada hastag #PrayForJT610',netral
2018-10-31 11:05:14,"Kemarin, beliau memastikan bahwa tim gabungan akan bekerja 24 jam setelah dirinya memerintahkan tim tersebut untuk",netral
2018-10-31 10:59:18,"Sebelumnya, Presiden juga telah mengunjungi _crisis center_ di bandara Soekarno-Hatta untuk bertemu dengan sejumlah",netral
2018-10-31 10:52:38,"Tak hanya itu, sejumlah penyelam dari Basarnas Special Group, Kopaska, dan unit lain turut dikerahkan. Sementara di",netral
2018-10-31 10:42:03,"Dalam upayanya, tim gabungan juga mengerahkan empat kapal yang dilengkapi dengan peralatan deteksi bawah air untuk",netral
2018-10-31 10:37:06,"""Kami masih terus berusaha mencari bersama seluruh potensi SAR yang ada dengan mengerahkan puluhan kapal, pencarian",netral
2018-10-31 10:36:44,"pray for jt610 semoga para korban khusnul khatimah Dan keluarga yang ditinggalkan di beri ketabahan, amiiinnn",positif
2018-10-31 10:34:47,"""Hingga sore ini kami belum berhasil menemukan badan pesawat"" kata KepalaBNPP\n#PrayForJT610'",netral
2018-10-31 10:26:02,Segenap pegawai @sorong_skipm Mengucapkan bela sungkawa terhadap korban jatuhnya Pesawat Lion Air JT610 di Perairan,positif
2018-10-31 10:24:56,President @jokowi penuh dg rasa duka Tinjau Penemuan serpihan pesawat Lion Air JT610 di pelabuhan Tanjung Priuk ,netral
2018-10-31 10:04:12,"Mengenai badan pesawat, Kepala BNPP mengatakan bahwa pihaknya masih terus berupaya melakukan pencarian.",netral
2018-10-31 10:03:49,"Saat ini, sejumlah unit tim gabungan masih membawa sejumlah barang dan serpihan pesawat yang diserahkan kepada tim",netral
2018-10-31 9:53:58,Presiden juga sempat memberi semangat dan berkoordinasi dengan tim gabungan mengenai kondisi terkini dari fokus ,netral
2018-10-31 9:53:36,Presiden sempat melihat puing dan barang-barang yang diduga milik penumpang pesawat Lion Air tujuan Pangkal Pinang tersebut.\n#PrayForJT610',netral
2018-10-31 9:50:43,"Turut mendampingi pula Kepala Badan Nasional Pencarian dan Pertolongan (BNPP, sebelumnya bernama Basarnas) ",netral
2018-10-31 9:40:41,Presiden yang mengenakan kemeja putih lengan panjang tampak didampingi oleh Menteri Perhubungan Budi Karya Sumadi,netral
2018-10-31 9:38:53,"Tiba sekira pukul 16.07 WIB, Kepala Negara meninjau langsung hasil evakuasi hingga kini yang memang dipusatkan di",netral
2018-10-31 9:38:31,"Setiap musibah apapun tolong donk jangan pd buat meme, bayangkan kalian ada di posisi keluarga korban/menjadi korban",positif
2018-10-31 9:35:48,#PrayForJT610\n\xe2\x80\xa2\nSatpol PP Kota Surabaya mengucapkan turut berduka cita atas musibah jatuhnya pesawat Lion Air Boeing,positif
2018-10-31 9:34:27,Setop! Jangan Sebarkan Hoaks Terkait Kecelakaan Lion Air #lionair #stophoax #PrayForJT610,netral
2018-10-31 9:24:45,"b""Mari kita bersama-sama memanjatkan do'a untuk para korban.\nSmg para korban dapat diterima ditempat sebaik-baiknya",positif
2018-10-31 9:24:27,Tragedi jatuhnya pesawat Lion Air JT610 memang banyak melukiskan luka bagi Indonesia terkhusus keluarga korban yang,positif
2018-10-31 9:23:41,"Segala kejadian yang Allah berikan pasti ada hikmahnya, tinggal bagaimana manusia mengambil pelajaran dari kejadian",netral
2018-10-31 9:22:44,"Semoga peristiwa JT610, bisa menjadi bahan renungan untuk kita semua, karena datangnya maut tidak bisa ditebak",netral
2018-10-31 9:22:21,"""Tiada suatu\xc2\xa0bencanapun yang menimpa di bumi dan (tidak pula) pada dirimu sendiri melainkan telah tertulis dalam",positif
2018-10-31 9:22:10,"Jodoh, maut, rezeki semuanya hak Allah\n\nAllah telah takdirkan garis hidup seorang hamba sebelum hamba itu lahir di",netral
2018-10-31 9:21:42,"b""[Pray for JT 610]\n\nInnalillahi wainnailaihi roji'un\nTurut berduka cita atas jatuhnya pesawat Lion Air JT 610",positif
2018-10-31 9:12:29,"Hadir dalam kesempatan tsb Sekretaris Utama BPKP, yg sehari sebelumnya juga telah mendampingi keluarga korban selama",netral
2018-10-31 9:12:23,#JT610 Semoga cepat ditemukan.. Amin\n#PrayForJT610,netral
2018-10-31 9:07:40,Turut berduka cita. Semoga saudara kita ditempatkan di tempat yang layak di sisi-Nya. Dan semoga yang ditinggalkan,positif
2018-10-31 9:02:27,Pak Kyai rehat sejenak menikmati senja bersama sang istri. Indah sekali.\nMaka nikmat Tuhan mana lagi kah yang,negatif
2018-10-31 9:00:28,Badan Pesawat #JT610 Belum juga terlacak !!!!! \n#PrayForLionAirJT610 \n#PrayForJT610,netral
2018-10-31 9:00:00,"Ini Gaes, Kondisi di mana orang - orang sedang dalam keadaan kurang ngopi dan maenya kurang jauh.\n#savecokimuslim",negatif
2018-10-31 8:54:53,Innalillahiwainnahirojiun.. AlFatihah... Moga Allah permudahkan urusan baki pencarian mangsa n bangkai pesawat,positif
2018-10-31 8:52:18,Seluruh keluarga besar Universitas Bina Sarana Informatika mengucapkan turut berduka atas musibah jatuhnya pesawat,positif
2018-10-31 8:51:33,"Setiap pilihan pasti ada resiko masing2. Dan ketika kamu memilih pilihan yg terbaik menurutmu, maka kamu pun siap",netral
2018-10-31 8:50:34,Untuk keluarga semoga di berikan ketabahan. Aminn. #PrayForJT610',positif
2018-10-31 8:39:01,"Pesawat Lion Air JT-610 jatuh di Perairan Karawang, Jawa Barat, setelah sempat hilang kontak, Senin (29/10/2018)",netral
2018-10-31 8:38:47,@tvOneNews ya ampun pembawa berita n yg dilapangan lulusan apa sih?! Semua pertanyaan ga berbobot ke nara sumber,negatif
2018-10-31 8:38:20,"Di balik Indonesia yang sedang berduka, Politik kerap kali di salahkan dan di kambing hitamkan, bagaimana tidak ",netral
2018-10-31 8:37:39,Duka mendalam masih kita rasakan. Apalagi kalo ternyata kita tau/kenal salah satu yang menjadi korban. Semoga keluar,netral
2018-10-31 8:36:47,Setiap pagi liat @KompasTV ikut deg deg an.. #PrayForJT610',netral
2018-10-31 8:36:46,#PrayForJT610 \nTurut berbela sungkawa\n@RApriyani24 \n@beny_lombok \n@fahrigagar_01',positif
2018-10-31 8:36:13,"Jangan bersedih, mereka terbang untuk kembali ke tempat yang indah. #PrayForJT610 ",netral
2018-10-31 8:35:39,Tak dapat digambarkan #LionAir\n#PrayForJT610,netral
2018-10-31 8:35:30,"Pencarian hari ke tiga, semangat @SAR_NASIONAL #PrayForJT610 #JT610",netral
2018-10-31 8:34:29,"Buntut kecelakaan Lion Air JT 610, Kemenhub instruksikan segera lakukan pemeriksaan. Baca lebih lengkap di Koran SI",netral
2018-10-31 8:33:44,Turut berduka atas jatuhnya pesawat lion air boeing 737 max 8 JT610 sudah tiga ini hari sejak hari senin dilakukan,positif
2018-10-31 8:31:43,"Jadi gue punya temen dan dia ini pramugari li0n 4ir, seharusnya kemarin hari senin pas kejadian jt610 dia ikut",netral
2018-10-31 8:30:47,End off month semangat akhir bulan dan semangat buat penerbangan Indonesia\n#PrayForJT610 \n#Semangat \n#KerjaKita',netral
2018-10-31 8:30:27,Ikut berduka cita atas meninggalnya tragedi Lion Air JT-610 #PrayForJT610',positif
2018-10-31 8:29:36,@SAR_NASIONAL Semoga sehat selalu tim SAR gabungan dan membuahkan hasil untuk hari ini #JT610 #prayforjt610',positif
2018-10-31 8:23:07,Jaga keselamatan mSing masinh\n#PrayForJT610 #PrayForLionAir \n#PrayForLionAirJT610 \n#JokowiBlusukan \n#majalengka,netral
2018-10-31 8:20:04,"Saat petugas mengangkat beg berisi mayat mereka yang tewas, kepala aku terfikir tentang ini..\n#PrayForJT610",netral
2018-10-31 8:15:18,"@ayahnyafaris @umam_chaerul Dari sidang tertutup dan terbatas kabinet kerja,kerja,kerja,,, yg dipimpin oleh pak ",negatif
2018-10-31 8:15:17,"Turut berduka cita atas musibah jatuhnya pesawat Lion Air JT-610 rute Jakarta-Pangkal Pinang, Senin (29/10/2018)",positif
2018-10-31 8:14:35,SERPIHAN TUBUH TERSERET RADIUS 5 KM\n\n.\n.\n\xe2\x96\xb6 Terbawa Arus Laut Menjauh dari Titik Jatuh Pesawat,netral
2018-10-31 8:13:50,Berduka cita secara mendalam atas musibah JT610. Semoga Allah SWT memberikan kesabaran kepada keluarga korban JT610.#PrayForJT610',positif
2018-10-31 8:13:03,"Semoga keluarga korban selalu diberi ketabahan, aamiin \n\n#PrayForJT610",positif
2018-10-31 8:06:52,"Pertanyakan sikap pemerintah, Lion tetap singa atau bakal jadi kucing? #BacaKoranRM #RakyatMerdeka #PrayForJT610",negatif
2018-10-31 8:06:29,"Jadilah seperti akar yg tdk terlihat tapi tetap menyokong kehidupan. -Jadilah seperti jantung yg tdk terlihat, tapi",netral
2018-10-31 8:03:46,"Berhentilah memposting atau membagikan, gambar atau video yg tidak ada hubungannya dgn musibah yg saat ini terjadi",netral
2018-10-31 8:02:50,Turut berduka cita atas musibah yang dialami Lion Air JT-610\xf0\x9f\x99\x8f\n\n#prayforjt610 #herminahospitals #rsuherminaarcamanik,positif
2018-10-31 8:01:51,Detik detik Lion air setelah landing \n#LionJT610 \n#BreakingNews \n#LionAirJatuh \n#PrayForJT610 \n#TrendSetter',netral
2018-10-31 8:01:01,Alhamdulillah ... masih diberikan waktu untuk merasakan kenikmatan sehat &amp; kebahagiaan\n@PakRT03 #RT03 #RW06 #PrayForJT610',netral
2018-10-31 7:55:59,Saya pikir saudara para korban punya hati dan perasaan....dengan menebar foto potongan tubuh yang ditemukan tim basarnas,netral
2018-10-31 7:55:59,Selamat Jalan Kawan :(\n.\n.\n.\n.\n#praylionairjt610 \n#PrayForJT610 ,positif
2018-10-31 7:54:44,bahkan aku tak tau\ndoa apa yang berguna\nbagi manusia yang telah berbahagia di surga\nbersama cahaya menikmati abadi,positif
2018-10-31 7:54:34,Megadeth Lelang Gitar Legendaris Untuk Korban Bencana Sulawesi https://t.co/IC35OuNvNS #PrayForJT610 #zonagitar',positif
2018-10-31 7:52:16,"""Yang kita kerjakan sekarang ini adalah bekerja sekeras-kerasnya di lapangan, di lokasi, agar badan pesawat dan korban",positif
2018-10-31 7:50:00,"""Hingga sore ini belum berhasil menemukan badan pesawat. Kami terus berusaha mencari bersama seluruh potensi SAR ",netral
2018-10-31 7:45:44,Bandara memang bisa jadi tempat paling bahagia karna bisa bertemu dengan keluarga.. sekaligus tempat paling bikin ,netral
2018-10-31 7:32:52,#PrayForJT610 LION\nSemoga amal dan ibadah korban di terima di sisi ALLAH S.W.T\nAminn',positif
2018-10-31 7:26:10,"Turut berduka cita bagi seluruh keluarga dan kerabat korban Lion Air JT-610 Semoga diberi ketabahan, keikhlasan",netral
2018-10-31 7:18:34,Insiden jatuhnya Pesawat Lion Air JT-610 telah memakan korban meninggal.\nSiapakah pemilik maskapai ini?\n#PrayForLionAirJT610 \n#PrayForJT610',netral
2018-10-31 7:17:57,Jelas ini manifestasi nyata dari kekalahan moral terhadap logika bisnis. Sejatinya udah ga heran nalar-nalar pasar,negatif
2018-10-31 7:17:44,DETIK DETIK JATUHNYA PESAWAT\nPERHATIKAN......!!!\n#TEMPO_SEHUN #JokowiBlusukan\n#BohemianRhapsody #AppleEvent,netral
2018-10-31 7:16:52,Mari kita kirimkan Doa untuk orang2 yang telah mendahului kita... \n#RelawanJokowi\n#RekanJokowiDKI\n#IndonesiaKuat,positif
2018-10-31 7:15:09,"Turut Berduka Cita atas musibah jatuhnya pesawat Lion Air JT 610, semoga diterima di sisi-NYA dan keluarga yg ditinggalkan",positif
2018-10-31 7:13:04,heran masih banyak yg buat hoax-hoax demi tenar. ini musibah bukan buat candaan. minim rasa simpati &amp; empati jaman sekarang #PrayForJT610',netral
2018-10-31 7:12:51,"Innalillahiwainnailahirojiun, turut berbelasungkawa atas peristiwa jatuhnya pesawat Lion Air JT-610.",positif
2018-10-31 7:11:32,banyak hati yang patah #PrayForJT610',netral
2018-10-31 7:01:58,Masalah gue gaada apa apanya sama keluarga yang ditinggal oleh almarhum jt610. Smg semua alm dilapangkan kuburnya,netral
2018-10-31 7:00:26,"Luka gue bikin sedih, tp jt610 lebih pedih. #PrayForJT610'",netral
2018-10-31 6:56:41,"Memori kita akan menyimpan baik-baik hal yang paling menyedihkan, tapi berdo\xe2\x80\x99alah agar Tuhan melapangkan dada selap",positif
2018-10-31 6:54:30,"Doaku, doamu dan doka kita semua.. Semoga blackbox dapat ditemukan dan semoga para penumpang suda berbahagia disana",positif
2018-10-31 6:52:50,"Smga tim penyelamat diberikan kekuatan, dan dimudahkan jalannya untuk mengevakuasi korban dan puing pesawat",positif
2018-10-31 6:52:05,"Tidak ada craa lain selaim berdoa, dan berharap serta menerima kenyataan. Zuzur kalo tiap malem smpe begini terus",positif
2018-10-31 6:43:52,Tetapi untuk keluarga #lionJT610 ini sudah surat dan takdir dari Tuhan ayo bangkit lagi. Tersentuh hati ini ketika,positif
2018-10-31 6:35:07,"Dari kmren browsing tentang kejadian kecelakaan pesawat yg telah lalu, jadi miris. Banyak faktor..\nSmga kedepannya",netral
2018-10-31 6:34:03,"sejujurnya sedih banget rasanya kalo liat, dnger, baca berita tentang #lionJT610 #PrayForJT610 tapi kita hrs kuat",netral
2018-10-31 6:32:45,Ya Allah ya rabby dimana abang saudara kami yg menjadi korban #LionAirJT610 sekarang semoga ad titik terang buat,positif
2018-10-31 6:27:04,"Informasi di TV sungguh sangat menyudutkan pihak maskapai dalam hal ini Engineering pesawat udara , belum lagi tiba",netral
2018-10-31 6:25:20,#PrayForJT610 semoga kecelakaan ini menjadi yg terakhir.. Aamiin Indonesia kuat',positif
2018-10-31 6:24:44,"Dari Allah kita datang, kepada Allah kita kembali. \n#PrayForIndonesia #PrayForJT610 #JT610",netral
2018-10-31 6:24:08,"Dalam Kuasa dan Kehendak-Nya, kekuatan kita hanya sebatas doa. Jadi teruslah berdoa. Berharap dan dikabulkan. Insya",positif
2018-10-31 6:17:51,Turut berduka cita atas musibah jatuhnya pesawat LionAir JT610. Semoga para korban amal ibadahnya di terimah di sisi-Nya,positif
2018-10-31 6:13:37,Apa yang membuatmu menangis? \xe2\x80\x94 #PrayForJT610 ,netral
2018-10-31 6:08:53,Waddduhhhh gila barrrr....!! Dah nipu rakyat terang2an...!! Bijimane neh brow...?? #BapakHoaxNasional,negatif
2018-10-31 6:06:11,Duka mendalam teruntuk crew dan penumpang lion air jt610\n#JT610 #PrayForJT610,positif
2018-10-31 6:05:26,"Gue, turbulence agak heboh aja pas masuk awan gelap udah dalam hati ya Tuhan, ya Tuhan, gimana penumpang pas terjun",netral
2018-10-31 6:04:04,paling suka sama pergi pergian apa lagi pake pesawat. mau saat2 lagi take off atau landing ga ada perasaan takut ,netral
2018-10-31 5:53:35,Presiden memastikan bahwa tim gabungan akan bekerja 24 jam setelah dirinya memerintahkan tim tersebut untuk terus,positif
2018-10-31 5:36:36,"Sebelumnya, Presiden juga telah mengunjungi CS di bandara Soekarno-Hatta untuk bertemu dengan sejumlah keluarga korban",positif
2018-10-31 5:31:04,"Kematian itu Pasti , tidak hanya aku, kamu, mereka, bahkan semua makhluk dan itu dekat\n""Bila Tiba""\nTurut berduka",netral
2018-10-31 5:21:09,Warga Suku Tengger Gelar Apel Akbar Hari Sumpah Pemuda Di Lautan Pasir Gunung Bromo #AksiBelaTauhid #PrayForJT610,netral
2018-10-31 5:18:53,Turut berdukacita...\n#PrayForJT610',ppositif
2018-10-31 4:58:03,Tak selalu pamit meninggalkan pesan.\nTak semua pergi selalu pulang.\n#JT610 #PrayForJt610,netral
2018-10-31 4:55:44,Turut berbela sungkawa kepada segenap keluarga yang ditinggalkan.\n\n#PrayForJT610 #PrayForLionAir,positif
2018-10-31 4:50:37,"Kembalikanlah pada Yang Maha Kuasa\nSebanyak apapun menghujat berbagai pihak, tidak akan menyelesaikan masalah",netral
2018-10-31 4:48:24,Cukup banyak hujatan yang dilontarkan dan itulah realita jadi ya biasain aja jangan berkoar2 juga. #PrayForJT610',netral
2018-10-31 4:31:02,"Berduka sedalam dalamnya, berdoa sekuat kuatnya, kemudian ikhlaskan kepergian mereka. #PrayForJT610'",positif
2018-10-31 4:26:01,"Kopaska, dan unit lain turut dikerahkan. Sementara di titik kedua, dikerahkan lebih dari 30 kapal dan helikopter ",netral
2018-10-31 3:57:19,"Keluarga besar PT Bosowa Berlian Motor, authorized Dealer kendaraan Mitsubishi,\nturut berbelasungkawa sedalam-dalam",positif
2018-10-31 3:35:56,"Ajal tak mengenal waktu, usia,jabatan,dan status sosial, semoga keluarga yang ditinggalkan diberi ketabahan\n#PrayForJT610'",netral
2018-10-31 3:28:36,"Dalam kesempatan itu, Presiden Jokowi memastikan bahwa tim gabungan akan bekerja 24 jam untuk terus melakukan pencarian",positif
2018-10-31 3:16:51,"Ketika liputan ambil gambar ada keluarga dateng dgn muka panik dan bawa dokumen. Ditanya petugas Lion Air, anda",netral
2018-10-31 3:13:57,Presiden sempat melihat puing dan barang yang diduga milik penumpang pesawat Lion Air tersebut. Dirinya juga sempat,netral
2018-10-31 3:03:08,"Dalam upayanya, tim gabungan mengerahkan empat kapal yang dilengkapi dengan peralatan deteksi bawah air untuk pencarian",netral
2018-10-31 2:51:34,jika ternyata terbukti adanya kelalaian dari pihak @lionairgroup kita berharap pemerintah bisa memberi sangsi tegas,netral
2018-10-31 2:46:33,Presiden Jokowi juga memberikan semangat dan berkoordinasi dengan tim gabungan mengenai kondisi terkini dari fokus,netral
2018-10-31 2:32:18,Turut berdukacita #PrayForJT610',positif
2018-10-31 2:04:20,"Sebelumnya, Presiden @jokowi juga telah mengunjungi crisis center di bandara Soekarno-Hatta untuk bertemu dengan",netral
2018-10-31 2:02:57,"Tiba pukul 16.07 WIB, Presiden Jokowi meninjau langsung hasil evakuasi didampingi Menteri Perhubungan dan Kepala",netral
2018-10-31 2:02:31,"Di luar agenda kepresidenan, Presiden Jokowi pada Selasa sore, 30 Oktober 2018, bertolak menuju posko evakuasi ",netral
2018-10-31 1:59:18,Presiden meninjau langsung hasil evakuasi hingga kini yang memang dipusatkan di lokasi tersebut. Presiden yang ,netral
2018-10-31 1:50:48,"Jiwa jiwa yang tenang jiwa jiwa yang damai, semoga engkau kembali dalam pelukannya dalam kasih sayangnya.\n#PrayForJT610'",netral
2018-10-31 1:48:21,"Pencarian dari udara, dan penyelaman di sektor-sektor pencarian di sekitar koordinat _last contact_ pesawat #PrayForJT610 #JT610'",netral
2018-10-31 1:20:43,"Kemarin, presiden memastikan bahwa tim gabungan akan bekerja 24 jam setelah dirinya memerintahkan tim tersebut untuk",netral
2018-10-31 0:55:57,"""Hingga sore ini kami belum berhasil menemukan badan pesawat. Kami masih terus berusaha mencari bersama seluruh",netral
2018-10-31 0:51:38,Turut berdukacita atas jatuhnya pesawat Lion Air JT 610\n#Prayforjt610,positif
2018-10-31 0:47:47,Presiden yang mengenakan kemeja putih lengan panjang tampak didampingi oleh Menteri Perhubungan Budi Karya Sumadi,netral
2018-10-31 0:43:20,"@erenzst Maaf mas aku gk bisa komentar soal itu, harap maklum #PrayForJT610",netral
2018-10-31 0:24:57,Dirinya juga sempat memberi semangat dan berkoordinasi dengan tim gabungan mengenai kondisi terkini dari fokus pencarian,positif
2018-10-30 23:55:39,"""nak,bapak berangkat kerja dulu ya. Minggu depan bapak pulang lagi. Kita main lagi. Jaga Bunda baik2 ya di rumah",netral
2018-10-30 23:21:52,"STOP DI KAMU !!\n\njika menerima foto - foto korban,tak perlu disebarkan lagi. Pertimbangkan perasaan keluarga korban",netral
2018-10-30 23:21:49,Turut berduka cita \n\nSedih bgt liat nya #PrayForJT610',positif
2018-10-30 23:20:49,"Presiden yang mengenakan kemeja putih lengan panjang tampak didampingi oleh Menhub Budi Karya Sumadi, Kepala BNPP ",netral
2018-10-30 23:18:54,Semua penumpang selamat walau sudah selamat disurga #PrayForJT610',netral
2018-10-30 23:13:12,Anak darat turut berbela sungkawa terhadap langit #PrayForJT610',netral
2018-10-30 23:10:07,Meskipun niatnya untuk memberikan harapan yang positif. Tapi jika dilakukan semena-mena dan data informasi tersebut,netral
2018-10-30 23:08:34,@rasidardi @yunartowijaya Sedih #PrayForJT610',netral
2018-10-30 23:06:08,Segenap Pengurus dan Team #RanupsPrabowoSandi \n\nMengucapkan :\nInnalillahi wa inna ilaihi rajiun\n\nTurut berduka cita,positif
2018-10-30 19:09:58,"MENGENAL KOTAK HITAM\n\nUntuk mengungkap penyebab kecelakaan pesawat, kotak hitam jadi benda penting yang harus seger",netral
2018-10-30 18:39:57,"Menunggu ketegasan aparat penegak hukum untuk segera memproses @AkunTofa. Bukan kali ini aja dia sebar hoax, lihat",netral
2018-10-30 18:38:01,Kita susah senyum di hari ini #PrayForJT610,netral
2018-10-30 18:36:01,"Coba pakai magnet di turunkan ke laut titik dmna pesawat lion air jatuh,magnet pernah digunakan peristiwa tenggelam",netral
2018-10-30 18:34:33,Bertampah lagi catatan sejarah penerbangan di Indonesia.semoga banyak berkah dan hikmah disetiap kejadian. Dilapang,netral
2018-10-30 18:25:24,Sedih bacanya,netral
2018-10-30 18:18:58,Semoga keluarga yg di tinggal tabah\nAmin\ #PrayForJT610 \n#LionAir,positif
2018-10-30 18:17:47,#PrayForJT610 #PersibDay #Forever100DMP Menjelajah Sisi Lain Candi Prambanan Yogyakarta - Solo Raya,negatif
2018-10-30 18:12:00,Semua manusia pada akhirnya pasti akan kembali kepada Allah setelah kematiannya. Yg beruntung adalah yg sudah ,positif
2018-10-30 18:08:57,#PrayForJT610 #savelight #LionAir #lionairJT610 .....semoga semuanya Syahid aamiin,positif
2018-10-30 18:02:30,#PrayForJT610. Presiden Joko Widodo langsung menemui sejumlah keluarga korban jatuhnya pesawat Lion Air dengan #MonitoringISR',positif
2018-10-30 18:00:08,"#JT610 #PrayForJT610 KEKUATAN CINTA. Jadi Baper..\nSedih, Ini Curhatan Pilu Calon Suami Pramugari Lion Air JT610 Yang",netral
2018-10-30 17:57:37,Baca berita #JT610 \nMerinding\nSedih\n #PrayForJT610',netral
2018-10-30 17:55:46,"@saididu Bahkan penyampaian permintaan MAAF dr Lion Air pun nyaris tak terdengar, miris.. #PrayForJT610'",netral
2018-10-30 17:42:57,"Mereka yang terbang dan tidak kembali pulang ke rumah, semoga mereka kembal pulang di ketinggian yang paling indah",netral
2018-10-30 17:26:32,Korban Pesawat Lion Air Asal Aceh Pernah Jadi Penyiar dan Reporter  lewat @BeritaRri \n#PrayForJT610 #PrayForLionAir',netral
2018-10-30 17:26:25,Segenap Keluarga Besar BKIPM Pekanbaru Turut berduka cita yg sedalam dalamnya atas tragedi jatuhnya pesawat Lion Air,positif
2018-10-30 17:23:30,"Barusan nonton @CNNIndonesia breaking news, lagi ditayangin profil singkat beberapa korban #JT610 dan aku auto mbrambang #PrayForJT610'",netral
2018-10-30 17:22:19,Sedih sekali dan air mata menitis melihat salah satu photo barang yang ditemukan di area jatuhnya Lion Air #JT610 ,positif
2018-10-30 17:20:52,Coba gunakan magnet di turunkan ke laut titik dimana pesawat lion Air itu jatuh menurut saksi guna untuk mengangkat,netral
2018-10-30 17:15:37,"b""@awanmaIam Masih ingat 'Skandal Ban bekas' ?",negatif
2018-10-30 17:15:18,@Ferdinand_Haean @maspiyuuu Dengan tidak mengurangi rasa hormat. bila nanti ada tes DNA untuk memeriksa Korban,netral
2018-10-30 17:11:57,"Jangan pernah mempolitisir, menge-judge kalau korban punya banyak dosa, apalagi menyebarkan video Hoax. Itu bodoh",negatif
2018-10-30 17:09:58,"Banyak yang ngeshare soal keamanan dalam pesawat, tapi saya lihat ini kasus yang unik (tidak biasa).\n\nSeperti",netral
2018-10-30 17:08:20,mending doain deh ya semoga cepet ditemuin para korban dengan kondisi yang sebaik-baiknya dan keluarga mereka diberi,netral
2018-10-30 17:07:27,"1. Setibanya di Pangkalan TNI AU Halim Perdanakusuma, Jakarta, Senin, sore, Presiden @jokowi langsung menerima laporan",netral
2018-10-30 17:06:59,Dengan tidak mengurangi rasa hormat. bila nanti ada tes DNA untuk memeriksa Korban pesawat Lion AIr. Boleh dong ,netral
2018-10-30 17:04:29,#PrayForJT610 kerja keras semangat,netral
2018-10-30 17:03:37,Kominfo Ungkap Tiga Hoaks Soal Kecelakaan Lion Air JT-610 #PrayforJT610 ,positif
2018-10-30 16:52:16,"Selain dapat menolong sesama, #donordarah juga memberi manfaat kesehatan pada si pendonor.",netral
2018-10-30 16:52:11,Semoga cepat ditemukan para jenazah korban pesawat JT-610\n#PrayForJT610,positif
2018-10-30 16:45:34,"b""Disitu orang rame berdo'a buat pesawat yang barusan jatuh, disitu juga orang pada sibuk bikin Hoax foto dan video",positif
2018-10-30 16:41:34,"Turut berduka cita atas jatuhnya Pesawat Lion Air JT610 rute Pangkal Pinang - Jakarta, kita doakan bersama agar korban",positif
2018-10-30 16:30:03,Kami segenap anggota Touch The Button Slowly turut berduka cita atas jatuhnya pesawar LionAir JT610. Semoga keluarga,positif
2018-10-30 16:28:17,"Ya Alloh... semua akan kembali kepadaMU, Lion Air adalah salah satu pesawat terbang yang selalu bekerjasama",positif
2018-10-30 16:27:17,"Peristiwa Pembajakan Pesawat Federal Express Flight 705 pada 7 April 1994 demi Asuransi US$2,5Juta",negatif
2018-10-30 16:26:52,"Pemerintah Kabupaten Langkat turut berduka cita sedalam-dalamnya, atas musibah kecelakaan pesawat Lion Air JT610 ",positif
